"",validDate,stoxxId,freeFloat
18667,20240923,CN2JP9,0.4779
10,20240624,648631,0.3977
18740,20240624,AU40RZ,1.0
19021,20240624,KR81H1,1.0
9748,20240624,CN2PE4,0.4073
4851,20240624,665970,1.0
10388,20240923,528983,0.7444
25075,20240923,US82WS,0.9484
1676,20240923,280371,0.4723
14080,20240624,SE336I,0.254
3006,20240923,PRU,1.0
5418,20240923,412267,0.8138
26314,20240923,CN73HQ,0.6481
477,20240624,CN0QOD,0.3366
13461,20240624,681001,0.3696
4917,20240923,EG20TP,0.2775
25444,20240923,US3WDY,1.0
1054,20240923,CN03JL,0.4168
3146,20240923,FR401B,0.0695
15188,20240923,625313,0.7741
7353,20240624,AU02GM,0.7548
9856,20240624,US9HU6,0.5595
19075,20240923,CN1ZED,0.391
16755,20240923,SE10FM,0.8847
1718,20240624,TW022T,0.8651
4408,20240624,TH801J,0.6359
16323,20240624,CN72V3,0.5529
5364,20240624,PH207F,0.6204
11313,20240923,659676,0.9072
6979,20240624,617460,1.0
15211,20240923,TW12A2,0.6843
22313,20240923,SE355J,1.0
33025,20240923,SA20OS,0.9333
9219,20240624,CN0NAW,0.5967
660,20240624,B0PB4M,1.0
3130,20240624,VN00DV,0.9245
16498,20240624,CN294E,0.292
7689,20240624,TW05XR,0.8696
19495,20240624,CNEZBN,0.6453
33872,20240923,CN8UZ0,0.6704
801,20240923,IN50Z9,0.3507
33135,20240923,US42TL,1.0
22200,20240923,KR32CS,0.7338
4977,20240624,CN10YY,0.7469
21335,20240923,EG20GC,0.3668
13649,20240923,CN54GO,0.6953
18663,20240624,US3W7S,1.0
341,20240624,PFS,1.0
2415,20240624,478184,1.0
26155,20240923,NO14K0,0.4
2999,20240923,TH214H,0.8286
6483,20240923,CCE,0.448
17129,20240923,AU105A,0.844
14525,20240624,IT11AN,0.2889
22902,20240923,PL20CO,0.1831
30416,20240923,JP42V9,0.3997
30237,20240923,FR10EL,1.0
390,20240624,KR06CT,0.3981
20483,20240923,AU503C,0.7175
29320,20240923,IT145L,0.3523
18275,20240923,CN2QWN,0.5499
19457,20240624,CN1MH3,0.5599
5256,20240923,B17H3F,0.8694
15104,20240923,CA90HC,0.7953
6683,20240624,CN21MO,0.7844
1114,20240923,BR206A,0.7779
3723,20240923,422060,0.54
30998,20240923,CN2FZF,0.579
33476,20240923,AU43IT,0.5674
7794,20240624,US511T,0.9443
3529,20240624,CNS,1.0
14959,20240923,571111,0.8837
26597,20240923,US3UO7,1.0
2747,20240624,CN1167,0.7518
9709,20240923,CL00QN,0.7694
2708,20240624,698502,0.6469
16096,20240923,US9GP0,0.9482
12215,20240624,CN3AFR,0.1533
14916,20240923,644212,0.9235
3563,20240923,KR62L4,1.0
4933,20240923,487416,1.0
18192,20240624,US710U,0.9331
6237,20240624,US9FLV,1.0
14944,20240923,CN879N,0.8676
18242,20240923,CN2FS8,0.7232
12950,20240624,JP3DWK,0.3842
34319,20240923,AU43P0,0.6557
9428,20240923,US60RJ,1.0
4394,20240624,685854,1.0
4657,20240923,NO101D,0.9101
14445,20240923,JP00V3,0.3263
10285,20240624,IN20PW,0.6274
4333,20240624,PH047H,0.1342
17250,20240624,VN905W,0.5702
10370,20240923,US9BPV,1.0
9304,20240624,CN8YHM,0.3277
13195,20240624,643956,0.8937
31514,20240923,JP13W8,0.7428
26561,20240923,CN76DP,0.4124
12051,20240624,CN7ZEJ,0.6294
19189,20240624,CNEP79,0.875
5912,20240923,US98Y1,1.0
14168,20240624,CN0NG2,0.8156
19830,20240624,CNEMCB,0.6162
22168,20240923,CN7ORL,0.7826
14706,20240624,HK20Y1,0.5455
19611,20240923,QA20KM,0.2166
6034,20240624,NO10YA,0.5295
6553,20240624,CN50QU,0.7206
5626,20240624,AU501A,0.4558
33767,20240923,SA25V4,0.5138
13719,20240624,TW01XN,0.4582
8990,20240624,CN2DZD,0.7077
16320,20240624,SE315F,0.487
13748,20240923,US06D5,0.889
25042,20240923,CN6ZEI,0.2254
27464,20240923,DE33TQ,0.15
16015,20240624,CN6ZUY,0.4608
32280,20240923,KR41EU,0.263
20908,20240923,UGI,1.0
13142,20240624,CN8XTX,0.2
15915,20240624,CN7EYI,0.4357
15091,20240923,JP02MW,0.7165
7470,20240923,B1G6TS,0.3955
26057,20240923,JP1YX4,0.726
17242,20240624,DK3088,0.6841
10189,20240624,AE20PF,0.6214
14341,20240923,CNX,1.0
24226,20240923,KW23DY,0.7768
22979,20240923,GB12TN,1.0
10545,20240624,CN2DN1,0.1043
14670,20240624,CN92M1,0.4809
8235,20240923,664032,0.8115
4390,20240624,CN0TQI,0.596
20573,20240923,CN2GR8,0.8488
21456,20240923,TW08KH,0.4886
11180,20240624,PL208K,0.34
72,20240923,648418,0.8902
16409,20240923,PL122F,0.2756
1720,20240624,CN1BR2,0.6834
12642,20240923,OMI,1.0
7192,20240624,MAC,0.9432
18976,20240624,IN0BEU,0.2863
7047,20240923,MGG,0.7869
11694,20240624,GB3LU9,0.3
27106,20240923,CA32C3,0.8764
4035,20240624,IN1129,0.3178
9278,20240923,KR08O7,0.93
25927,20240923,IT33UB,0.2622
27910,20240923,US81KF,1.0
2359,20240624,JP60WA,0.6319
20413,20240624,AU42T3,0.8207
3500,20240923,WABC,1.0
18626,20240923,KW23QB,0.7315
15485,20240923,KR19K5,0.7218
15968,20240923,CN10ZZ,0.5087
18305,20240923,KR07CU,0.5624
1822,20240624,IN50Z9,0.3485
23654,20240923,SE324F,0.6516
17674,20240624,CN8XBF,0.4201
16670,20240624,CN7JNC,0.7143
6278,20240923,TW02QH,0.9206
32993,20240923,CNFA8W,0.6317
21998,20240923,SE80JX,0.7837
4577,20240624,KR19O9,0.5206
14972,20240624,CN775I,0.6092
24652,20240923,CN2SVO,0.7548
7363,20240923,481334,0.7821
11404,20240923,CN0SF6,0.7253
5838,20240624,NO113G,0.2229
16986,20240624,PL11MY,0.3285
96,20240923,IN070C,0.9375
20209,20240624,KR07J1,0.8114
15389,20240624,CH8078,0.8499
14303,20240624,CN35V2,0.2963
30154,20240923,CNEOJK,0.4846
23167,20240923,CN3AR3,0.1533
26085,20240923,CN73FO,0.7768
11598,20240624,CN1U82,0.5299
6742,20240923,TW05XR,0.8695
867,20240624,039600,0.9139
707,20240624,TH20JV,0.4405
13954,20240624,AHC,0.9088
10940,20240624,HK31W1,0.1793
14744,20240624,CA90OJ,1.0
15512,20240624,KR82K5,0.3695
6775,20240923,316383,1.0
27588,20240923,CN3619,0.5051
5135,20240624,TYC,1.0
33727,20240923,CN84P0,0.6239
12894,20240624,CN4BKY,0.7118
3872,20240624,CN08W3,0.7002
10276,20240624,CN288H,0.5577
27692,20240923,CNE6YH,0.5818
15138,20240923,US81ZU,1.0
13661,20240624,CN26T0,0.7623
23890,20240923,CN7DRA,0.6208
1841,20240624,TW10A0,0.8449
7366,20240624,IL1059,0.5695
7297,20240624,CU.X,0.6267
27925,20240923,CNEBQE,0.2875
8344,20240923,PK602H,0.3238
1629,20240624,EG20A6,0.1893
8174,20240923,MY22G4,0.2905
17298,20240923,BR16V4,0.2587
15119,20240624,SE36VA,0.401
15446,20240923,US82A6,0.825
9485,20240923,KR20W9,0.8965
10162,20240624,LV301K,0.1001
11812,20240923,IN50Q0,0.4262
33654,20240923,B13C2G,0.1758
20576,20240624,CNEQUX,0.685
8357,20240624,AU206C,0.804
11883,20240624,CN63FN,0.8004
14743,20240624,US9KVA,0.7222
2239,20240624,EXPD,1.0
13153,20240624,B1GVJ7,1.0
32082,20240923,CN7LF6,0.679
16289,20240923,DE7042,0.7204
13376,20240923,CN7ZTY,0.512
30780,20240923,CN8L4W,0.2779
33189,20240923,CN8NIC,0.6636
2390,20240923,CN0R6W,0.6186
9385,20240624,US08C6,1.0
16270,20240923,CN11BC,0.4209
9260,20240624,CN2GDU,0.3651
929,20240624,TH22FT,0.3919
16195,20240624,JP1VFJ,0.8187
23009,20240923,CH12QM,0.9082
11539,20240624,CN7W9B,0.675
23819,20240923,CA32PG,0.7078
2050,20240624,CN0RXN,0.4379
23281,20240923,KR904O,0.4735
7124,20240624,JP199R,0.5058
2308,20240923,TDpD,1.0
8362,20240624,US12ZO,0.9336
13042,20240923,CN80HO,0.6251
15476,20240624,CN7GXJ,0.7075
12193,20240624,US13ZP,0.9448
12060,20240624,CN74V5,0.4984
12398,20240624,US9GT4,0.8408
18870,20240923,AU0217,0.9215
5175,20240624,US9EQZ,1.0
3255,20240624,TW01G6,0.8285
19056,20240923,KR1AF1,0.7143
20583,20240624,TR40K8,0.4972
16220,20240624,CN6X46,0.6564
20525,20240923,CN2N4S,0.809
15947,20240624,TW9086,0.6231
16306,20240624,CN7AGW,0.6375
6784,20240624,KR70YG,0.5496
20200,20240624,AU41NW,0.5856
33353,20240923,CNFEPH,0.6246
28443,20240923,IL219F,0.5348
4490,20240624,676782,1.0
14005,20240923,601490,1.0
4572,20240923,CN0G5K,0.49
14046,20240624,CN2DDR,0.3601
20574,20240624,CNEABY,0.6289
25450,20240923,CNE6P8,0.4868
17180,20240923,IN70EQ,0.2537
7119,20240624,CN0S2T,0.8196
6213,20240624,US9CT0,1.0
17772,20240624,CN85T5,0.7266
7500,20240923,BE301T,0.4896
7532,20240923,648427,0.8296
21488,20240923,US16G9,1.0
12738,20240624,CN74BL,0.6644
19583,20240624,JP1W16,0.5138
19556,20240923,CN8FCY,0.3863
32348,20240923,JP440G,0.8338
22330,20240923,CA1LIQ,0.6854
1250,20240923,TN501M,0.0893
25752,20240923,FR14NY,0.4313
9029,20240923,CN549H,0.2778
8517,20240923,CN20OP,0.272
4000,20240624,IN208F,0.421
2595,20240624,CN0RA0,0.4863
1643,20240624,DE105X,0.95
14433,20240923,IL20AF,0.9469
29601,20240923,US912Y,1.0
13714,20240624,CN16V1,0.2698
14949,20240624,CN32TX,0.8068
19676,20240923,KR1ADZ,0.5857
34302,20240923,CNF2EU,0.7178
17218,20240923,CBG,1.0
4196,20240624,DCI,1.0
8115,20240624,KR093N,1.0
13947,20240624,CN0L0K,0.5612
4256,20240923,033086,1.0
26166,20240923,AU32IR,1.0
25379,20240923,DE1440,0.2882
26603,20240923,SA306B,0.3299
20894,20240923,CN1NNA,0.4701
23741,20240923,KR22GV,0.7271
4111,20240923,CN11PQ,0.7852
31639,20240923,CNF3DU,0.2124
26253,20240923,CN8QXU,0.8497
6134,20240624,401224,0.3684
12046,20240624,TR30AX,0.2071
11958,20240923,NO60DU,0.5023
15044,20240624,IN902G,0.7353
3263,20240923,CN0T0S,0.6446
15927,20240624,CN91OX,0.3461
9093,20240624,CN2416,0.7406
3466,20240923,CN0MF0,0.6879
22842,20240923,CN37EN,0.4566
30486,20240923,CN2CV8,0.2708
1913,20240624,TW104U,0.9185
16226,20240624,CN7AO4,0.3258
19535,20240624,US3LGQ,0.4602
15448,20240624,DE311W,0.4221
17255,20240923,US823Z,1.0
13800,20240624,IL00BE,0.6606
15173,20240624,JP1Z3B,0.8263
15538,20240624,CN7U77,0.6199
6502,20240624,KR71GZ,0.5951
27243,20240923,JP1USV,0.8549
1536,20240624,CN24EJ,1.0
11470,20240624,CN2QVM,0.5027
18075,20240624,CNEQ14,0.806
10067,20240624,CN8I6V,0.328
17663,20240923,CN8XDH,0.487
11798,20240624,CN2DWA,0.1857
27124,20240923,HK3105,0.4201
10345,20240624,JP12Q1,0.9213
28767,20240923,AU44HT,0.3951
537,20240624,US10WJ,1.0
18832,20240624,US9MIZ,1.0
18242,20240624,IL905H,1.0
12284,20240624,IL20CH,1.0
8831,20240624,KR094O,0.8274
14198,20240624,US12TI,0.7118
18857,20240624,AU43GR,0.8035
222,20240624,ID004Z,0.3939
3157,20240624,625082,0.8666
25482,20240923,KR30Q4,0.7595
11625,20240923,PH808M,0.3481
25780,20240923,CN6Y36,0.7358
9095,20240923,CN81PX,0.8037
6817,20240624,CHKPF,0.7796
18865,20240624,CNF3HY,0.8376
850,20240624,TW08JG,0.8721
2136,20240923,CN15SX,0.6935
18728,20240624,EG00F9,0.6712
9207,20240923,CN2247,0.5359
21406,20240923,TR00J3,0.506
18281,20240624,KR905P,0.8424
2941,20240923,CN1FGV,0.8278
3339,20240624,MDU,1.0
7280,20240624,KR1BD0,0.4625
17965,20240923,TH107I,0.4258
22880,20240923,CN8Q85,0.44
6970,20240624,PK21JV,0.366
34272,20240923,US94FE,0.8231
16051,20240624,IN81ES,0.4818
21952,20240923,IN20JQ,0.4998
8263,20240923,CA30E3,1.0
10732,20240624,CN30HJ,0.5835
17391,20240624,HK02GJ,0.6035
13822,20240923,KR813N,0.8532
10793,20240624,CN7J8X,0.6203
408,20240624,612745,0.7759
12024,20240923,613716,0.9096
18312,20240624,JP46YG,0.8494
19690,20240923,CN1XGD,0.9076
13846,20240923,ET017,0.4995
27044,20240923,JP43VA,0.3644
12445,20240624,CN65W6,0.8005
9208,20240624,430899,0.839
16104,20240624,OHI,1.0
8328,20240624,KR14WC,0.8614
15884,20240923,GB16A8,0.7054
6524,20240624,JP15XB,0.7579
7190,20240923,PAYX,0.8949
12701,20240624,US9F3D,1.0
3019,20240923,IN12MU,0.4282
1195,20240624,VN603R,0.6096
24379,20240923,SE20EM,0.7067
11841,20240624,CN2EWB,0.6722
18551,20240923,KR22AP,1.0
3271,20240624,IN05HR,0.2968
6675,20240624,CN11UV,0.4711
13164,20240624,JP60AO,0.5016
13093,20240624,CN1UD7,0.5214
16213,20240624,SE3AVE,0.6933
19318,20240624,CNF70L,0.616
4304,20240624,CN0OI5,1.0
11441,20240624,CA21E3,0.9271
6025,20240923,491603,0.5409
18918,20240624,AU324D,0.8931
9561,20240624,US9G8J,1.0
15544,20240624,JP1XNT,0.7
14681,20240923,476361,0.8307
2206,20240923,TW153Y,0.9356
6245,20240624,CN53HO,0.7008
13098,20240923,CN0K1K,0.3213
15077,20240923,US9KKZ,1.0
20089,20240624,SE147I,0.7309
11504,20240923,648092,0.8031
17253,20240923,US12XM,1.0
29706,20240923,CNEFC4,0.6369
31669,20240923,CN6YMP,0.5602
13154,20240923,CA7081,0.9064
18819,20240624,CN8G8V,0.6382
2108,20240923,705826,0.49
7253,20240624,FR36O3,0.2357
6750,20240923,CN18T1,0.4224
8451,20240624,NL204E,0.8648
11334,20240923,NZ109W,0.616
1481,20240624,US02UI,1.0
16823,20240624,FR35IW,0.5212
1089,20240923,SG00BJ,0.289
12077,20240624,414933,0.4986
11134,20240923,KR11GT,0.8474
15785,20240923,US071U,0.8993
25007,20240923,AU42Z9,0.88
6980,20240923,PK20Q1,0.2502
27310,20240923,AU30Y5,0.9243
7659,20240923,HK1013,1.0
29222,20240923,US14ZQ,0.9239
7734,20240923,B10SSL,0.6594
12440,20240624,JP21BM,0.3127
3244,20240923,CN0AGP,0.759
13422,20240624,TH30FS,0.422
9840,20240923,TW031T,1.0
1122,20240624,CN16QW,0.6651
2141,20240624,KR51CT,0.5982
27941,20240923,CNEL75,0.4567
16023,20240923,MTX,1.0
11474,20240923,CN1ZQP,0.7398
17555,20240624,US3UP8,0.523
4814,20240923,JP302D,0.5499
11133,20240923,TH50GV,0.3688
20511,20240923,CN2ES7,0.6153
6796,20240624,CN0Z53,0.453
14636,20240624,CN7LD4,0.5253
32399,20240923,IT32GW,0.331
14942,20240624,CN72X5,0.758
9638,20240923,DWD,0.7669
18549,20240624,US91OK,1.0
18300,20240923,IL10DH,0.3851
5503,20240624,US9EKT,1.0
15863,20240624,IL80BM,0.6987
12159,20240923,CN1Y97,0.4203
19332,20240624,FI9039,0.949
3674,20240923,PH04PZ,0.1226
16143,20240624,CN78R5,0.7123
16200,20240624,PH20NV,0.3458
20065,20240624,ID013Z,0.49
1511,20240624,CN0QUJ,0.3022
24907,20240923,KR22M1,0.5511
10348,20240624,CN2W96,0.3657
13694,20240624,MX103N,0.6816
13264,20240624,CN8MSL,0.4958
3804,20240624,CN0WOJ,0.1418
5622,20240624,MX00CV,0.2426
19068,20240624,CNERDH,0.7488
23324,20240923,CN393E,0.6383
16849,20240923,CN2AT4,0.4165
4457,20240624,CN0LJ3,0.6846
12466,20240923,CN1Y1Z,0.4846
26796,20240923,CNF0T7,0.6898
10891,20240923,CN56OY,0.6561
12065,20240923,FR702F,0.7779
15090,20240624,CN8J4U,0.3927
4159,20240624,635425,0.3095
17029,20240624,US4280,1.0
2760,20240923,US52YR,1.0
22675,20240923,MA2042,0.275
3081,20240923,HK00RS,0.5812
8088,20240923,487563,0.8916
34021,20240923,JP1UFI,0.3588
14106,20240923,CN50Y2,0.4511
1664,20240624,TH506L,0.9093
400,20240624,US115T,1.0
15024,20240624,IN31MV,0.1737
16357,20240624,NO90H1,0.9464
19196,20240624,DE90AA,1.0
3613,20240923,679717,0.9195
6239,20240923,NZ108V,1.0
16538,20240923,US71MG,1.0
25792,20240923,CN78V9,0.2814
15608,20240624,AU41EN,0.5194
4452,20240923,MY21E1,0.7199
14489,20240923,CN2427,0.5768
4156,20240923,546955,0.6222
6468,20240624,NDSN,1.0
19397,20240624,AU42DN,0.6265
6817,20240923,TW03E6,0.9445
27404,20240923,AU43NY,0.3844
15997,20240624,FR40DN,0.5286
6654,20240624,CN17W3,0.6776
5888,20240624,CN1ITB,0.6329
13267,20240923,CN80DK,0.2441
7614,20240624,MY606W,0.7549
4523,20240624,664032,0.8115
5309,20240624,JP1LMG,1.0
7492,20240624,WSM,0.95
16412,20240923,SE3BH1,0.3274
18471,20240923,SE15LX,0.714
31737,20240923,CN73U3,0.3774
425,20240624,CN0NWI,0.3856
14386,20240923,CN86T6,0.768
10302,20240624,SA26JT,0.21
10287,20240624,VN22UG,0.8594
19321,20240624,IE4055,1.0
3486,20240624,ID003Y,0.4791
6508,20240923,533338,0.7113
20486,20240923,CN1CKW,0.7109
24170,20240923,TN304N,0.407
16836,20240624,CN84HS,0.7619
12281,20240624,IT101D,0.5794
1300,20240624,CN1H6N,0.5303
8208,20240624,AU0037,0.3858
633,20240923,TH21O1,0.5098
2868,20240624,SE10JQ,0.7811
30566,20240923,JP1YV2,0.7674
32076,20240923,US3LAK,1.0
19137,20240624,JP464M,0.8554
3894,20240923,653615,0.5963
22857,20240923,CN7T32,0.6946
11124,20240923,CN556F,0.392
5847,20240923,B0ZV9X,0.8122
16731,20240923,JP02EO,0.7465
8760,20240624,CN1IQ8,0.2691
33202,20240923,IL80EP,0.5415
7015,20240624,662332,0.7256
2384,20240923,IL00GJ,0.1716
8178,20240923,CN27NV,0.6923
11022,20240923,CN52BH,0.3964
17200,20240923,CN0P6U,0.3862
6887,20240923,ID00C7,0.49
7180,20240624,GB10NF,1.0
4458,20240624,TW01LB,0.8249
11661,20240624,KR230G,0.801
29999,20240923,TW20F6,0.8002
21229,20240923,KR90XH,0.6874
22161,20240923,CN7C0I,0.5799
12298,20240923,465568,0.573
33817,20240923,CN4C7M,0.3383
33339,20240923,CNF6AU,0.6358
26323,20240923,CN781F,0.4596
18460,20240624,CN93JU,0.3531
690,20240923,653323,1.0
1592,20240923,CA12I7,1.0
4845,20240624,ZA704K,0.6467
765,20240624,682112,1.0
5091,20240624,CN19U3,0.5198
18067,20240923,CN8Q63,0.8012
25712,20240923,CN33SX,0.3204
12099,20240923,AU703E,0.3994
10448,20240624,BR802C,0.5677
2145,20240624,CN17OV,0.5742
22828,20240923,CN2Z33,0.5268
1377,20240923,JP00MU,0.6072
6386,20240624,US03H6,1.0
15249,20240923,CN1YUS,0.5205
13,20240624,B1577G,0.4715
31317,20240923,US95LL,1.0
10149,20240624,IL21CI,0.5324
9918,20240624,AU207D,0.9299
15260,20240923,690026,0.8351
4589,20240923,KLAC,1.0
25291,20240923,CN7THG,0.8062
636,20240624,IN40FO,0.5702
19428,20240624,TR80A2,0.5207
2545,20240624,661144,1.0
11026,20240923,AR01WY,0.753
10626,20240624,LT003H,0.025
14928,20240624,US14SJ,0.5852
17608,20240624,NO14N3,0.5382
10449,20240624,GB3W1R,0.41
5151,20240624,ET016,0.2547
7945,20240624,661960,1.0
816,20240624,ID20NK,0.4878
14019,20240624,CN0U3W,0.8393
11501,20240923,MY241R,0.8396
14622,20240923,IN055F,0.25
26067,20240923,HK31DI,0.6412
13855,20240624,CN7V01,0.5151
6291,20240624,ES0017,1.0
9491,20240923,TW01UK,0.7592
18567,20240923,NO30FT,0.4786
33191,20240923,CN8Q52,0.4336
2337,20240624,MY00N7,0.2653
16761,20240624,CH9013,0.9281
9845,20240624,CN60LQ,0.3673
19789,20240624,JP43M1,0.5215
180,20240624,KR184O,0.5473
18681,20240624,HK40UZ,0.25
18216,20240624,TR11N9,0.455
12508,20240624,CN7CYG,0.6155
4167,20240624,B05M8B,1.0
24355,20240923,CN7RB8,0.7795
16976,20240624,TR317V,0.5222
7199,20240923,641961,0.8161
17304,20240923,US3Q4J,0.9047
17448,20240624,US3MAL,0.8905
15412,20240923,TH80CU,0.7985
24492,20240923,FR10CJ,1.0
834,20240624,NG20TY,0.2775
9121,20240923,BR04NT,0.8402
16254,20240624,US9LCS,0.845
2192,20240624,MY207T,0.5507
13345,20240624,US13XN,0.9305
7865,20240624,NL206G,0.8004
15142,20240624,CN7DTC,0.7463
10496,20240624,HK20WZ,0.5757
14616,20240624,CN73GP,0.3586
11154,20240624,CN2AV6,0.3747
2544,20240923,PL107I,0.81
7245,20240624,USM,0.2862
11982,20240624,MY24MC,0.4233
20157,20240624,CN1LTE,0.4878
8842,20240624,CN1OH5,0.4376
34350,20240923,CN8KTK,0.5014
7495,20240923,CSX,1.0
14347,20240624,FR31JT,0.9419
14523,20240923,CN1K2M,0.5568
3023,20240923,635636,1.0
22129,20240923,TH30AN,0.4153
3382,20240624,AR0089,0.3466
18198,20240624,GB11SL,0.6861
20195,20240923,SE32Y9,0.8952
19153,20240923,CN2XPN,0.814
11427,20240923,KR809S,0.7002
14317,20240624,US9J7L,1.0
12083,20240624,CN2T4Y,0.675
8985,20240923,EG047,0.5927
22231,20240923,FR14CN,0.5871
22725,20240923,NO003E,0.2562
14392,20240624,CNEIZU,0.5192
18704,20240624,CN930B,0.3272
21116,20240923,AU32U3,0.9295
27970,20240923,JP474N,0.4056
3867,20240923,KR02U7,0.4195
11859,20240624,CN32Z3,0.7098
12356,20240624,616150,1.0
13752,20240923,CA016T,1.0
17257,20240923,CH809A,0.8005
18437,20240624,TW40HA,1.0
15156,20240624,CN7USS,0.2622
19307,20240923,KR1KHD,0.3932
2304,20240624,CN0PD1,0.6844
26344,20240923,AU33MW,0.7601
7296,20240624,US9CRY,1.0
11931,20240624,NO110D,0.9332
25540,20240923,CN7A9P,0.5201
27321,20240923,CA31F5,0.925
10859,20240624,SE309I,0.7314
11782,20240624,CN77T6,0.513
2244,20240923,NO10O0,0.2459
16982,20240624,KR82RC,0.6003
18116,20240624,SE80FT,1.0
8414,20240923,IN04GP,0.1974
10307,20240923,659777,0.8801
21643,20240923,FR36O3,0.2357
18239,20240624,CNE88T,0.5756
8614,20240624,CN7KB1,0.8195
17538,20240923,681441,0.89
17792,20240923,CN92X7,0.4771
21121,20240923,CN8NB5,0.5319
3539,20240923,CN0087,0.9203
33921,20240923,PL405J,0.5754
6973,20240624,IN00JO,0.381
17434,20240624,CN1WHD,0.862
19492,20240923,CN0HFV,0.7803
3669,20240624,IN00UZ,0.4866
23079,20240923,CNEFRJ,0.6829
29928,20240923,CN1GWC,0.6327
18442,20240923,EG9058,0.5786
21831,20240923,KW26E2,0.5586
31012,20240923,CN33LQ,0.7818
29914,20240923,TW1820,0.658
33121,20240923,CNF4BT,0.7182
4981,20240624,CN11RS,0.507
14994,20240624,JP1X39,0.7689
19747,20240624,VN00J1,0.0323
11062,20240923,PK21FR,0.5761
2028,20240624,JP202C,0.6823
9811,20240923,PKI,1.0
3908,20240624,641961,0.8161
19276,20240624,HK4128,0.3227
11826,20240624,IT357Q,0.3537
17547,20240624,EG8024,0.7372
13948,20240624,US61MF,1.0
12469,20240624,CN2TRL,0.4448
12828,20240624,TH10R2,0.2485
5862,20240624,KR648T,0.5584
8313,20240624,US97IK,1.0
30597,20240923,CNF2O4,0.6642
19696,20240624,CN6XNP,0.5406
3470,20240624,NZ105S,1.0
22918,20240923,SA20IM,0.499
22735,20240923,KR1KNJ,0.8789
24082,20240923,IL10VZ,0.7644
11365,20240624,CN73V4,0.7572
15439,20240923,CN15GL,0.7368
30100,20240923,CN8M0T,0.2859
6155,20240624,MY50F4,0.8475
13568,20240624,CN30AC,0.4571
6812,20240624,573282,1.0
16470,20240923,CN7OMG,0.7847
18054,20240624,MX803U,0.1791
14785,20240624,CN17PW,0.6445
2159,20240923,T.FFH,1.0
15961,20240923,TW8063,0.8542
29466,20240923,CNF0GU,0.4739
22043,20240923,GB3WB1,0.3708
360,20240923,CN0E9M,0.5479
5799,20240923,US9A5A,1.0
12496,20240624,AU31BJ,0.8273
12426,20240624,HK31QV,0.3482
24886,20240923,CN3248,0.6774
11194,20240624,US3K6F,1.0
3395,20240624,689450,0.9011
15414,20240923,GB80DC,0.853
34139,20240923,CN7U55,0.5431
8177,20240923,CN26HO,0.6277
30949,20240923,CNENZZ,0.4875
23169,20240923,DE20C5,0.242
6457,20240923,TW6094,0.8532
9711,20240624,HK1024,0.5292
5268,20240624,KR20DQ,0.4212
5898,20240624,CN0HIY,0.7681
32928,20240923,CNED7X,0.6215
14124,20240923,CN1099,0.6181
17398,20240923,BR008A,0.4911
15435,20240624,CN776J,0.6159
20864,20240923,CN8NSM,0.487
14189,20240624,CN1EGU,0.4522
8972,20240624,CN8HPD,0.4251
33631,20240923,MY236V,0.4898
10977,20240624,CN1TMF,0.5484
12514,20240624,CN726E,0.5884
6775,20240624,RS102M,0.1544
18991,20240624,IT40BQ,0.2971
9925,20240624,SG10T2,0.6294
23674,20240923,CA1L4C,0.6189
1440,20240624,JP302D,0.5147
4158,20240624,CN0N3P,0.3793
16139,20240624,KR22XC,0.7709
24515,20240923,CN30VX,0.1584
33821,20240923,MX306S,1.0
7242,20240923,AU107C,1.0
1470,20240923,TW11D4,0.5671
4202,20240624,CN08KR,0.675
10129,20240624,CN2TVP,0.3293
31295,20240923,SA4039,0.2279
12249,20240624,SA2307,0.5285
7260,20240624,US3QL0,0.945
7197,20240923,TW14B5,0.7605
22108,20240923,JP1WEJ,0.6249
27771,20240923,689446,1.0
5325,20240624,IN03PX,0.6896
14326,20240624,TR30H4,0.2689
17626,20240624,VN9090,0.0804
1925,20240624,659760,1.0
17138,20240624,CNEO67,0.5352
7966,20240923,CN0ZWU,0.7184
34214,20240923,NO144K,0.7106
17787,20240923,CN82R0,0.5342
12984,20240624,CN72EM,0.4151
20103,20240624,JP41P2,0.6485
4990,20240923,US30ZO,1.0
5845,20240923,B0B55N,1.0
16484,20240624,AU41GP,0.8668
31946,20240923,IN18U8,0.3038
19037,20240624,CNEJJF,0.7816
15350,20240923,US9FLV,1.0
13372,20240624,AU32OX,1.0
16069,20240624,CNEZFR,0.8307
13850,20240923,US08F9,0.5058
19630,20240923,CN2JAU,0.2287
29561,20240923,AE208Y,0.7027
16525,20240923,CN71RY,0.804
1052,20240624,CA309Y,0.2771
16612,20240624,CN8LJB,0.4096
33397,20240923,CN7AM2,0.7053
7882,20240923,KR622L,0.4963
14671,20240624,CNE8CX,0.591
17288,20240624,CN4B8M,0.7914
15522,20240624,KR32L1,0.6968
26227,20240923,ID1073,0.4791
9970,20240624,AU23U3,1.0
218,20240624,599623,0.5847
8631,20240624,CN555E,0.7703
18299,20240624,CA00QC,0.6577
4322,20240923,405098,1.0
5608,20240923,MAA,1.0
21259,20240923,IT31KZ,0.5123
30738,20240923,TR00AU,0.7893
15490,20240624,CN72DL,0.3264
8993,20240624,CN2JJ3,0.0679
24137,20240923,CN7IYM,0.3869
145,20240923,IL00JM,0.4702
16625,20240624,JP1VHL,0.8416
